#NSGA2
popsize 50
maxGen 100
numVar 2
numObj 2
numCons 2
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 100
currentGen	1
evaluateCount	50
totalTime	0.0187342
firstFrontCount	2
frontCount	49
avgEvalTime	6.47282e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.111699	0.987322	0.111699	0.987322	0	0	
0.780503	0.694759	0.780503	0.694759	0	0	
0.900428	0.471018	0.900428	0.471018	0	0	
0.0653031	1.02653	0.0653031	1.02653	0	0	
0.499614	0.843293	0.499614	0.843293	0	0	
0.573756	0.779264	0.573756	0.779264	0	0	
0.552064	0.784891	0.552064	0.784891	0	0	
0.497431	0.858082	0.497431	0.858082	0	0	
0.539174	0.820282	0.539174	0.820282	0	0	
0.940776	0.184861	0.940776	0.184861	0	0	
0.083245	1.02503	0.083245	1.02503	0	0	
0.934998	0.452117	0.934998	0.452117	0	0	
0.78525	0.607684	0.78525	0.607684	0	0	
0.0908317	1.03657	0.0908317	1.03657	0	0	
1.0496	0.117611	1.0496	0.117611	0	0	
0.424379	0.957594	0.424379	0.957594	0	0	
0.941729	0.478883	0.941729	0.478883	0	0	
0.611828	0.780375	0.611828	0.780375	0	0	
0.946286	0.197729	0.946286	0.197729	0	0	
0.164495	0.965925	0.164495	0.965925	0	0	
0.816083	0.597543	0.816083	0.597543	0	0	



#Generation 53 / 100
currentGen	53
evaluateCount	2650
totalTime	2.78985
firstFrontCount	42
frontCount	2
avgEvalTime	1.16313e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.716281	0.760114	0.716281	0.760114	0	0	
0.0988779	1.0245	0.0988779	1.0245	0	0	
0.229621	0.94219	0.229621	0.94219	0	0	
0.792688	0.535599	0.792688	0.535599	0	0	
0.473935	0.876086	0.473935	0.876086	0	0	
0.940174	0.190639	0.940174	0.190639	0	0	
0.158131	0.952323	0.158131	0.952323	0	0	
0.544656	0.815163	0.544656	0.815163	0	0	
0.481259	0.862405	0.481259	0.862405	0	0	
0.9627	0.134995	0.9627	0.134995	0	0	
1.03349	0.102815	1.03349	0.102815	0	0	
0.764471	0.711812	0.764471	0.711812	0	0	
1.00638	0.108593	1.00638	0.108593	0	0	
0.940022	0.447324	0.940022	0.447324	0	0	
0.953788	0.145592	0.953788	0.145592	0	0	
1.03746	0.0670927	1.03746	0.0670927	0	0	
0.818616	0.5125	0.818616	0.5125	0	0	
0.781663	0.613588	0.781663	0.613588	0	0	
0.767422	0.706847	0.767422	0.706847	0	0	
0.755433	0.727753	0.755433	0.727753	0	0	
0.871327	0.481033	0.871327	0.481033	0	0	
0.795433	0.532018	0.795433	0.532018	0	0	
0.503371	0.828196	0.503371	0.828196	0	0	
0.462321	0.935972	0.462321	0.935972	0	0	
0.8529	0.489439	0.8529	0.489439	0	0	
0.835916	0.51237	0.835916	0.51237	0	0	
0.958452	0.138774	0.958452	0.138774	0	0	
0.153486	0.959376	0.153486	0.959376	0	0	
0.630228	0.778993	0.630228	0.778993	0	0	
0.111699	0.987322	0.111699	0.987322	0	0	
0.780503	0.694759	0.780503	0.694759	0	0	
0.900428	0.471018	0.900428	0.471018	0	0	
0.0653031	1.02653	0.0653031	1.02653	0	0	
0.499614	0.843293	0.499614	0.843293	0	0	
0.573756	0.779264	0.573756	0.779264	0	0	
0.552064	0.784891	0.552064	0.784891	0	0	
0.497431	0.858082	0.497431	0.858082	0	0	
0.539174	0.820282	0.539174	0.820282	0	0	
0.940776	0.184861	0.940776	0.184861	0	0	
0.083245	1.02503	0.083245	1.02503	0	0	
0.934998	0.452117	0.934998	0.452117	0	0	
0.78525	0.607684	0.78525	0.607684	0	0	
1.0496	0.117611	1.0496	0.117611	0	0	
0.0908317	1.03657	0.0908317	1.03657	0	0	
0.941729	0.478883	0.941729	0.478883	0	0	
0.611828	0.780375	0.611828	0.780375	0	0	
0.424379	0.957594	0.424379	0.957594	0	0	
0.946286	0.197729	0.946286	0.197729	0	0	
0.803847	0.646508	0.803847	0.646508	0	0	
0.164495	0.965925	0.164495	0.965925	0	0	



#Generation 54 / 100
currentGen	54
evaluateCount	2700
totalTime	2.81765
firstFrontCount	42
frontCount	2
avgEvalTime	1.10748e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.716281	0.760114	0.716281	0.760114	0	0	
0.0988779	1.0245	0.0988779	1.0245	0	0	
0.229621	0.94219	0.229621	0.94219	0	0	
0.792688	0.535599	0.792688	0.535599	0	0	
0.473935	0.876086	0.473935	0.876086	0	0	
0.940174	0.190639	0.940174	0.190639	0	0	
0.158131	0.952323	0.158131	0.952323	0	0	
0.544656	0.815163	0.544656	0.815163	0	0	
0.481259	0.862405	0.481259	0.862405	0	0	
0.9627	0.134995	0.9627	0.134995	0	0	
1.03349	0.102815	1.03349	0.102815	0	0	
0.764471	0.711812	0.764471	0.711812	0	0	
1.00638	0.108593	1.00638	0.108593	0	0	
0.940022	0.447324	0.940022	0.447324	0	0	
0.953788	0.145592	0.953788	0.145592	0	0	
1.03746	0.0670927	1.03746	0.0670927	0	0	
0.818616	0.5125	0.818616	0.5125	0	0	
0.781663	0.613588	0.781663	0.613588	0	0	
0.767422	0.706847	0.767422	0.706847	0	0	
0.755433	0.727753	0.755433	0.727753	0	0	
0.871327	0.481033	0.871327	0.481033	0	0	
0.795433	0.532018	0.795433	0.532018	0	0	
0.503371	0.828196	0.503371	0.828196	0	0	
0.462321	0.935972	0.462321	0.935972	0	0	
0.8529	0.489439	0.8529	0.489439	0	0	
0.835916	0.51237	0.835916	0.51237	0	0	
0.958452	0.138774	0.958452	0.138774	0	0	
0.153486	0.959376	0.153486	0.959376	0	0	
0.630228	0.778993	0.630228	0.778993	0	0	
0.111699	0.987322	0.111699	0.987322	0	0	
0.780503	0.694759	0.780503	0.694759	0	0	
0.900428	0.471018	0.900428	0.471018	0	0	
0.0653031	1.02653	0.0653031	1.02653	0	0	
0.499614	0.843293	0.499614	0.843293	0	0	
0.573756	0.779264	0.573756	0.779264	0	0	
0.552064	0.784891	0.552064	0.784891	0	0	
0.497431	0.858082	0.497431	0.858082	0	0	
0.539174	0.820282	0.539174	0.820282	0	0	
0.940776	0.184861	0.940776	0.184861	0	0	
0.083245	1.02503	0.083245	1.02503	0	0	
0.934998	0.452117	0.934998	0.452117	0	0	
0.78525	0.607684	0.78525	0.607684	0	0	
0.0908317	1.03657	0.0908317	1.03657	0	0	
1.0496	0.117611	1.0496	0.117611	0	0	
0.611828	0.780375	0.611828	0.780375	0	0	
0.424379	0.957594	0.424379	0.957594	0	0	
0.803847	0.646508	0.803847	0.646508	0	0	
0.164495	0.965925	0.164495	0.965925	0	0	
0.946286	0.197729	0.946286	0.197729	0	0	
0.941729	0.478883	0.941729	0.478883	0	0	



#Generation 55 / 100
currentGen	55
evaluateCount	2750
totalTime	2.84672
firstFrontCount	42
frontCount	2
avgEvalTime	1.11938e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.716281	0.760114	0.716281	0.760114	0	0	
0.0988779	1.0245	0.0988779	1.0245	0	0	
0.229621	0.94219	0.229621	0.94219	0	0	
0.792688	0.535599	0.792688	0.535599	0	0	
0.473935	0.876086	0.473935	0.876086	0	0	
0.940174	0.190639	0.940174	0.190639	0	0	
0.158131	0.952323	0.158131	0.952323	0	0	
0.544656	0.815163	0.544656	0.815163	0	0	
0.481259	0.862405	0.481259	0.862405	0	0	
0.9627	0.134995	0.9627	0.134995	0	0	
1.03349	0.102815	1.03349	0.102815	0	0	
0.764471	0.711812	0.764471	0.711812	0	0	
1.00638	0.108593	1.00638	0.108593	0	0	
0.940022	0.447324	0.940022	0.447324	0	0	
0.953788	0.145592	0.953788	0.145592	0	0	
1.03746	0.0670927	1.03746	0.0670927	0	0	
0.818616	0.5125	0.818616	0.5125	0	0	
0.781663	0.613588	0.781663	0.613588	0	0	
0.767422	0.706847	0.767422	0.706847	0	0	
0.755433	0.727753	0.755433	0.727753	0	0	
0.871327	0.481033	0.871327	0.481033	0	0	
0.503371	0.828196	0.503371	0.828196	0	0	
0.462321	0.935972	0.462321	0.935972	0	0	
0.8529	0.489439	0.8529	0.489439	0	0	
0.835916	0.51237	0.835916	0.51237	0	0	
0.958452	0.138774	0.958452	0.138774	0	0	
0.153486	0.959376	0.153486	0.959376	0	0	
0.630228	0.778993	0.630228	0.778993	0	0	
0.111699	0.987322	0.111699	0.987322	0	0	
0.780503	0.694759	0.780503	0.694759	0	0	
0.900428	0.471018	0.900428	0.471018	0	0	
0.0653031	1.02653	0.0653031	1.02653	0	0	
0.499614	0.843293	0.499614	0.843293	0	0	
0.573756	0.779264	0.573756	0.779264	0	0	
0.552064	0.784891	0.552064	0.784891	0	0	
0.497431	0.858082	0.497431	0.858082	0	0	
0.539174	0.820282	0.539174	0.820282	0	0	
0.940776	0.184861	0.940776	0.184861	0	0	
0.083245	1.02503	0.083245	1.02503	0	0	
0.934998	0.452117	0.934998	0.452117	0	0	
0.78525	0.607684	0.78525	0.607684	0	0	
0.794256	0.519985	0.794256	0.519985	0	0	
0.795433	0.532018	0.795433	0.532018	0	0	
0.0908317	1.03657	0.0908317	1.03657	0	0	
1.0496	0.117611	1.0496	0.117611	0	0	
0.611828	0.780375	0.611828	0.780375	0	0	
0.424379	0.957594	0.424379	0.957594	0	0	
0.164495	0.965925	0.164495	0.965925	0	0	
0.946286	0.197729	0.946286	0.197729	0	0	
0.941729	0.478883	0.941729	0.478883	0	0	



#Generation 56 / 100
currentGen	56
evaluateCount	2800
totalTime	2.94434
firstFrontCount	43
frontCount	2
avgEvalTime	1.14727e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.716281	0.760114	0.716281	0.760114	0	0	
0.0988779	1.0245	0.0988779	1.0245	0	0	
0.229621	0.94219	0.229621	0.94219	0	0	
0.792688	0.535599	0.792688	0.535599	0	0	
0.473935	0.876086	0.473935	0.876086	0	0	
0.940174	0.190639	0.940174	0.190639	0	0	
0.158131	0.952323	0.158131	0.952323	0	0	
0.544656	0.815163	0.544656	0.815163	0	0	
0.481259	0.862405	0.481259	0.862405	0	0	
0.9627	0.134995	0.9627	0.134995	0	0	
1.03349	0.102815	1.03349	0.102815	0	0	
0.764471	0.711812	0.764471	0.711812	0	0	
1.00638	0.108593	1.00638	0.108593	0	0	
0.940022	0.447324	0.940022	0.447324	0	0	
0.953788	0.145592	0.953788	0.145592	0	0	
1.03746	0.0670927	1.03746	0.0670927	0	0	
0.818616	0.5125	0.818616	0.5125	0	0	
0.781663	0.613588	0.781663	0.613588	0	0	
0.767422	0.706847	0.767422	0.706847	0	0	
0.755433	0.727753	0.755433	0.727753	0	0	
0.871327	0.481033	0.871327	0.481033	0	0	
0.503371	0.828196	0.503371	0.828196	0	0	
0.462321	0.935972	0.462321	0.935972	0	0	
0.8529	0.489439	0.8529	0.489439	0	0	
0.835916	0.51237	0.835916	0.51237	0	0	
0.958452	0.138774	0.958452	0.138774	0	0	
0.153486	0.959376	0.153486	0.959376	0	0	
0.630228	0.778993	0.630228	0.778993	0	0	
0.111699	0.987322	0.111699	0.987322	0	0	
0.780503	0.694759	0.780503	0.694759	0	0	
0.900428	0.471018	0.900428	0.471018	0	0	
0.0653031	1.02653	0.0653031	1.02653	0	0	
0.499614	0.843293	0.499614	0.843293	0	0	
0.573756	0.779264	0.573756	0.779264	0	0	
0.552064	0.784891	0.552064	0.784891	0	0	
0.497431	0.858082	0.497431	0.858082	0	0	
0.539174	0.820282	0.539174	0.820282	0	0	
0.940776	0.184861	0.940776	0.184861	0	0	
0.083245	1.02503	0.083245	1.02503	0	0	
0.934998	0.452117	0.934998	0.452117	0	0	
0.78525	0.607684	0.78525	0.607684	0	0	
0.794256	0.519985	0.794256	0.519985	0	0	
0.477992	0.869133	0.477992	0.869133	0	0	
1.0496	0.117611	1.0496	0.117611	0	0	
0.0908317	1.03657	0.0908317	1.03657	0	0	
0.424379	0.957594	0.424379	0.957594	0	0	
0.611828	0.780375	0.611828	0.780375	0	0	
0.941729	0.478883	0.941729	0.478883	0	0	
0.946286	0.197729	0.946286	0.197729	0	0	
0.776069	0.710876	0.776069	0.710876	0	0	



#Generation 57 / 100
currentGen	57
evaluateCount	2850
totalTime	2.97294
firstFrontCount	42
frontCount	2
avgEvalTime	1.14158e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.716281	0.760114	0.716281	0.760114	0	0	
0.0988779	1.0245	0.0988779	1.0245	0	0	
0.229621	0.94219	0.229621	0.94219	0	0	
0.792688	0.535599	0.792688	0.535599	0	0	
0.473935	0.876086	0.473935	0.876086	0	0	
0.940174	0.190639	0.940174	0.190639	0	0	
0.158131	0.952323	0.158131	0.952323	0	0	
0.481259	0.862405	0.481259	0.862405	0	0	
0.9627	0.134995	0.9627	0.134995	0	0	
1.03349	0.102815	1.03349	0.102815	0	0	
0.764471	0.711812	0.764471	0.711812	0	0	
1.00638	0.108593	1.00638	0.108593	0	0	
0.940022	0.447324	0.940022	0.447324	0	0	
0.953788	0.145592	0.953788	0.145592	0	0	
1.03746	0.0670927	1.03746	0.0670927	0	0	
0.818616	0.5125	0.818616	0.5125	0	0	
0.781663	0.613588	0.781663	0.613588	0	0	
0.767422	0.706847	0.767422	0.706847	0	0	
0.755433	0.727753	0.755433	0.727753	0	0	
0.871327	0.481033	0.871327	0.481033	0	0	
0.503371	0.828196	0.503371	0.828196	0	0	
0.462321	0.935972	0.462321	0.935972	0	0	
0.8529	0.489439	0.8529	0.489439	0	0	
0.835916	0.51237	0.835916	0.51237	0	0	
0.958452	0.138774	0.958452	0.138774	0	0	
0.153486	0.959376	0.153486	0.959376	0	0	
0.630228	0.778993	0.630228	0.778993	0	0	
0.111699	0.987322	0.111699	0.987322	0	0	
0.780503	0.694759	0.780503	0.694759	0	0	
0.900428	0.471018	0.900428	0.471018	0	0	
0.0653031	1.02653	0.0653031	1.02653	0	0	
0.499614	0.843293	0.499614	0.843293	0	0	
0.573756	0.779264	0.573756	0.779264	0	0	
0.552064	0.784891	0.552064	0.784891	0	0	
0.497431	0.858082	0.497431	0.858082	0	0	
0.940776	0.184861	0.940776	0.184861	0	0	
0.083245	1.02503	0.083245	1.02503	0	0	
0.934998	0.452117	0.934998	0.452117	0	0	
0.78525	0.607684	0.78525	0.607684	0	0	
0.794256	0.519985	0.794256	0.519985	0	0	
0.477992	0.869133	0.477992	0.869133	0	0	
0.521197	0.802949	0.521197	0.802949	0	0	
0.0908317	1.03657	0.0908317	1.03657	0	0	
1.0496	0.117611	1.0496	0.117611	0	0	
0.946286	0.197729	0.946286	0.197729	0	0	
0.221835	1.02341	0.221835	1.02341	0	0	
0.941729	0.478883	0.941729	0.478883	0	0	
0.776069	0.710876	0.776069	0.710876	0	0	
0.424379	0.957594	0.424379	0.957594	0	0	
0.611828	0.780375	0.611828	0.780375	0	0	



#Generation 58 / 100
currentGen	58
evaluateCount	2900
totalTime	2.99905
firstFrontCount	41
frontCount	2
avgEvalTime	1.11032e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.716281	0.760114	0.716281	0.760114	0	0	
0.0988779	1.0245	0.0988779	1.0245	0	0	
0.229621	0.94219	0.229621	0.94219	0	0	
0.792688	0.535599	0.792688	0.535599	0	0	
0.473935	0.876086	0.473935	0.876086	0	0	
0.940174	0.190639	0.940174	0.190639	0	0	
0.158131	0.952323	0.158131	0.952323	0	0	
0.481259	0.862405	0.481259	0.862405	0	0	
0.9627	0.134995	0.9627	0.134995	0	0	
1.03349	0.102815	1.03349	0.102815	0	0	
0.764471	0.711812	0.764471	0.711812	0	0	
1.00638	0.108593	1.00638	0.108593	0	0	
0.940022	0.447324	0.940022	0.447324	0	0	
0.953788	0.145592	0.953788	0.145592	0	0	
1.03746	0.0670927	1.03746	0.0670927	0	0	
0.818616	0.5125	0.818616	0.5125	0	0	
0.767422	0.706847	0.767422	0.706847	0	0	
0.755433	0.727753	0.755433	0.727753	0	0	
0.871327	0.481033	0.871327	0.481033	0	0	
0.503371	0.828196	0.503371	0.828196	0	0	
0.462321	0.935972	0.462321	0.935972	0	0	
0.8529	0.489439	0.8529	0.489439	0	0	
0.835916	0.51237	0.835916	0.51237	0	0	
0.958452	0.138774	0.958452	0.138774	0	0	
0.153486	0.959376	0.153486	0.959376	0	0	
0.630228	0.778993	0.630228	0.778993	0	0	
0.111699	0.987322	0.111699	0.987322	0	0	
0.900428	0.471018	0.900428	0.471018	0	0	
0.0653031	1.02653	0.0653031	1.02653	0	0	
0.499614	0.843293	0.499614	0.843293	0	0	
0.573756	0.779264	0.573756	0.779264	0	0	
0.552064	0.784891	0.552064	0.784891	0	0	
0.497431	0.858082	0.497431	0.858082	0	0	
0.940776	0.184861	0.940776	0.184861	0	0	
0.083245	1.02503	0.083245	1.02503	0	0	
0.934998	0.452117	0.934998	0.452117	0	0	
0.794256	0.519985	0.794256	0.519985	0	0	
0.477992	0.869133	0.477992	0.869133	0	0	
0.521197	0.802949	0.521197	0.802949	0	0	
0.77691	0.606211	0.77691	0.606211	0	0	
0.119843	0.974768	0.119843	0.974768	0	0	
1.0496	0.117611	1.0496	0.117611	0	0	
0.0908317	1.03657	0.0908317	1.03657	0	0	
0.941729	0.478883	0.941729	0.478883	0	0	
0.424379	0.957594	0.424379	0.957594	0	0	
0.946286	0.197729	0.946286	0.197729	0	0	
0.139698	1.01193	0.139698	1.01193	0	0	
0.611828	0.780375	0.611828	0.780375	0	0	
0.78525	0.607684	0.78525	0.607684	0	0	
0.523575	0.91055	0.523575	0.91055	0	0	



#Generation 59 / 100
currentGen	59
evaluateCount	2950
totalTime	3.02672
firstFrontCount	41
frontCount	2
avgEvalTime	1.25863e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.716281	0.760114	0.716281	0.760114	0	0	
0.0988779	1.0245	0.0988779	1.0245	0	0	
0.229621	0.94219	0.229621	0.94219	0	0	
0.792688	0.535599	0.792688	0.535599	0	0	
0.473935	0.876086	0.473935	0.876086	0	0	
0.940174	0.190639	0.940174	0.190639	0	0	
0.158131	0.952323	0.158131	0.952323	0	0	
0.481259	0.862405	0.481259	0.862405	0	0	
0.9627	0.134995	0.9627	0.134995	0	0	
1.03349	0.102815	1.03349	0.102815	0	0	
0.764471	0.711812	0.764471	0.711812	0	0	
1.00638	0.108593	1.00638	0.108593	0	0	
0.940022	0.447324	0.940022	0.447324	0	0	
0.953788	0.145592	0.953788	0.145592	0	0	
1.03746	0.0670927	1.03746	0.0670927	0	0	
0.818616	0.5125	0.818616	0.5125	0	0	
0.767422	0.706847	0.767422	0.706847	0	0	
0.755433	0.727753	0.755433	0.727753	0	0	
0.871327	0.481033	0.871327	0.481033	0	0	
0.503371	0.828196	0.503371	0.828196	0	0	
0.462321	0.935972	0.462321	0.935972	0	0	
0.8529	0.489439	0.8529	0.489439	0	0	
0.835916	0.51237	0.835916	0.51237	0	0	
0.958452	0.138774	0.958452	0.138774	0	0	
0.153486	0.959376	0.153486	0.959376	0	0	
0.630228	0.778993	0.630228	0.778993	0	0	
0.111699	0.987322	0.111699	0.987322	0	0	
0.900428	0.471018	0.900428	0.471018	0	0	
0.0653031	1.02653	0.0653031	1.02653	0	0	
0.499614	0.843293	0.499614	0.843293	0	0	
0.573756	0.779264	0.573756	0.779264	0	0	
0.552064	0.784891	0.552064	0.784891	0	0	
0.497431	0.858082	0.497431	0.858082	0	0	
0.940776	0.184861	0.940776	0.184861	0	0	
0.083245	1.02503	0.083245	1.02503	0	0	
0.934998	0.452117	0.934998	0.452117	0	0	
0.794256	0.519985	0.794256	0.519985	0	0	
0.477992	0.869133	0.477992	0.869133	0	0	
0.521197	0.802949	0.521197	0.802949	0	0	
0.77691	0.606211	0.77691	0.606211	0	0	
0.119843	0.974768	0.119843	0.974768	0	0	
0.0908317	1.03657	0.0908317	1.03657	0	0	
1.0496	0.117611	1.0496	0.117611	0	0	
0.78525	0.607684	0.78525	0.607684	0	0	
0.611828	0.780375	0.611828	0.780375	0	0	
0.946286	0.197729	0.946286	0.197729	0	0	
0.424379	0.957594	0.424379	0.957594	0	0	
0.51509	0.830178	0.51509	0.830178	0	0	
0.941729	0.478883	0.941729	0.478883	0	0	
0.277751	0.959889	0.277751	0.959889	0	0	



#Generation 60 / 100
currentGen	60
evaluateCount	3000
totalTime	3.05322
firstFrontCount	41
frontCount	2
avgEvalTime	1.18256e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.716281	0.760114	0.716281	0.760114	0	0	
0.0988779	1.0245	0.0988779	1.0245	0	0	
0.229621	0.94219	0.229621	0.94219	0	0	
0.792688	0.535599	0.792688	0.535599	0	0	
0.473935	0.876086	0.473935	0.876086	0	0	
0.940174	0.190639	0.940174	0.190639	0	0	
0.158131	0.952323	0.158131	0.952323	0	0	
0.481259	0.862405	0.481259	0.862405	0	0	
0.9627	0.134995	0.9627	0.134995	0	0	
1.03349	0.102815	1.03349	0.102815	0	0	
0.764471	0.711812	0.764471	0.711812	0	0	
1.00638	0.108593	1.00638	0.108593	0	0	
0.940022	0.447324	0.940022	0.447324	0	0	
0.953788	0.145592	0.953788	0.145592	0	0	
1.03746	0.0670927	1.03746	0.0670927	0	0	
0.818616	0.5125	0.818616	0.5125	0	0	
0.767422	0.706847	0.767422	0.706847	0	0	
0.755433	0.727753	0.755433	0.727753	0	0	
0.871327	0.481033	0.871327	0.481033	0	0	
0.462321	0.935972	0.462321	0.935972	0	0	
0.8529	0.489439	0.8529	0.489439	0	0	
0.835916	0.51237	0.835916	0.51237	0	0	
0.958452	0.138774	0.958452	0.138774	0	0	
0.153486	0.959376	0.153486	0.959376	0	0	
0.630228	0.778993	0.630228	0.778993	0	0	
0.111699	0.987322	0.111699	0.987322	0	0	
0.900428	0.471018	0.900428	0.471018	0	0	
0.0653031	1.02653	0.0653031	1.02653	0	0	
0.499614	0.843293	0.499614	0.843293	0	0	
0.573756	0.779264	0.573756	0.779264	0	0	
0.552064	0.784891	0.552064	0.784891	0	0	
0.497431	0.858082	0.497431	0.858082	0	0	
0.940776	0.184861	0.940776	0.184861	0	0	
0.083245	1.02503	0.083245	1.02503	0	0	
0.934998	0.452117	0.934998	0.452117	0	0	
0.794256	0.519985	0.794256	0.519985	0	0	
0.477992	0.869133	0.477992	0.869133	0	0	
0.521197	0.802949	0.521197	0.802949	0	0	
0.77691	0.606211	0.77691	0.606211	0	0	
0.119843	0.974768	0.119843	0.974768	0	0	
0.500322	0.823152	0.500322	0.823152	0	0	
1.0496	0.117611	1.0496	0.117611	0	0	
0.0908317	1.03657	0.0908317	1.03657	0	0	
0.611828	0.780375	0.611828	0.780375	0	0	
0.946286	0.197729	0.946286	0.197729	0	0	
0.941729	0.478883	0.941729	0.478883	0	0	
0.78525	0.607684	0.78525	0.607684	0	0	
0.277751	0.959889	0.277751	0.959889	0	0	
0.503371	0.828196	0.503371	0.828196	0	0	
0.424379	0.957594	0.424379	0.957594	0	0	



#Generation 61 / 100
currentGen	61
evaluateCount	3050
totalTime	3.14921
firstFrontCount	42
frontCount	2
avgEvalTime	1.21743e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.716281	0.760114	0.716281	0.760114	0	0	
0.229621	0.94219	0.229621	0.94219	0	0	
0.792688	0.535599	0.792688	0.535599	0	0	
0.473935	0.876086	0.473935	0.876086	0	0	
0.940174	0.190639	0.940174	0.190639	0	0	
0.158131	0.952323	0.158131	0.952323	0	0	
0.481259	0.862405	0.481259	0.862405	0	0	
0.9627	0.134995	0.9627	0.134995	0	0	
1.03349	0.102815	1.03349	0.102815	0	0	
0.764471	0.711812	0.764471	0.711812	0	0	
1.00638	0.108593	1.00638	0.108593	0	0	
0.940022	0.447324	0.940022	0.447324	0	0	
0.953788	0.145592	0.953788	0.145592	0	0	
1.03746	0.0670927	1.03746	0.0670927	0	0	
0.818616	0.5125	0.818616	0.5125	0	0	
0.767422	0.706847	0.767422	0.706847	0	0	
0.755433	0.727753	0.755433	0.727753	0	0	
0.871327	0.481033	0.871327	0.481033	0	0	
0.462321	0.935972	0.462321	0.935972	0	0	
0.8529	0.489439	0.8529	0.489439	0	0	
0.835916	0.51237	0.835916	0.51237	0	0	
0.958452	0.138774	0.958452	0.138774	0	0	
0.153486	0.959376	0.153486	0.959376	0	0	
0.630228	0.778993	0.630228	0.778993	0	0	
0.111699	0.987322	0.111699	0.987322	0	0	
0.900428	0.471018	0.900428	0.471018	0	0	
0.0653031	1.02653	0.0653031	1.02653	0	0	
0.499614	0.843293	0.499614	0.843293	0	0	
0.573756	0.779264	0.573756	0.779264	0	0	
0.552064	0.784891	0.552064	0.784891	0	0	
0.497431	0.858082	0.497431	0.858082	0	0	
0.940776	0.184861	0.940776	0.184861	0	0	
0.083245	1.02503	0.083245	1.02503	0	0	
0.934998	0.452117	0.934998	0.452117	0	0	
0.794256	0.519985	0.794256	0.519985	0	0	
0.477992	0.869133	0.477992	0.869133	0	0	
0.521197	0.802949	0.521197	0.802949	0	0	
0.77691	0.606211	0.77691	0.606211	0	0	
0.119843	0.974768	0.119843	0.974768	0	0	
0.500322	0.823152	0.500322	0.823152	0	0	
0.779193	0.571653	0.779193	0.571653	0	0	
0.0963849	1.02354	0.0963849	1.02354	0	0	
0.0850073	1.06579	0.0850073	1.06579	0	0	
1.06667	0.105422	1.06667	0.105422	0	0	
0.611828	0.780375	0.611828	0.780375	0	0	
0.78525	0.607684	0.78525	0.607684	0	0	
0.941729	0.478883	0.941729	0.478883	0	0	
0.503371	0.828196	0.503371	0.828196	0	0	
0.424379	0.957594	0.424379	0.957594	0	0	
0.946286	0.197729	0.946286	0.197729	0	0	



#Generation 62 / 100
currentGen	62
evaluateCount	3100
totalTime	3.17653
firstFrontCount	43
frontCount	2
avgEvalTime	1.14285e-05
#end
Var1	Var2	Obj1	Obj2	Cons1	Cons2	
0.716281	0.760114	0.716281	0.760114	0	0	
0.229621	0.94219	0.229621	0.94219	0	0	
0.792688	0.535599	0.792688	0.535599	0	0	
0.473935	0.876086	0.473935	0.876086	0	0	
0.940174	0.190639	0.940174	0.190639	0	0	
0.158131	0.952323	0.158131	0.952323	0	0	
0.481259	0.862405	0.481259	0.862405	0	0	
0.9627	0.134995	0.9627	0.134995	0	0	
1.03349	0.102815	1.03349	0.102815	0	0	
0.764471	0.711812	0.764471	0.711812	0	0	
1.00638	0.108593	1.00638	0.108593	0	0	
0.940022	0.447324	0.940022	0.447324	0	0	
0.953788	0.145592	0.953788	0.145592	0	0	
1.03746	0.0670927	1.03746	0.0670927	0	0	
0.818616	0.5125	0.818616	0.5125	0	0	
0.767422	0.706847	0.767422	0.706847	0	0	
0.755433	0.727753	0.755433	0.727753	0	0	
0.871327	0.481033	0.871327	0.481033	0	0	
0.462321	0.935972	0.462321	0.935972	0	0	
0.8529	0.489439	0.8529	0.489439	0	0	
0.835916	0.51237	0.835916	0.51237	0	0	
0.958452	0.138774	0.958452	0.138774	0	0	
0.153486	0.959376	0.153486	0.959376	0	0	
0.630228	0.778993	0.630228	0.778993	0	0	
0.111699	0.987322	0.111699	0.987322	0	0	
0.900428	0.471018	0.900428	0.471018	0	0	
0.0653031	1.02653	0.0653031	1.02653	0	0	
0.499614	0.843293	0.499614	0.843293	0	0	
0.573756	0.779264	0.573756	0.779264	0	0	
0.552064	0.784891	0.552064	0.784891	0	0	
0.497431	0.858082	0.497431	0.858082	0	0	
0.940776	0.184861	0.940776	0.184861	0	0	
0.083245	1.02503	0.083245	1.02503	0	0	
0.934998	0.452117	0.934998	0.452117	0	0	
0.794256	0.519985	0.794256	0.519985	0	0	
